id,title,director
Q10274143,"Eros, o Deus do Amor",Walter Hugo Khouri
Q10274178,Ervilha da Fantasia,Werner Schumann
Q1027515,You Light Up My Life,Joseph Brooks
Q102754,Dr. No,Terence Young
Q1027640,Heart Condition,James D. Parriott
Q10276681,Estudantes,Wallace Downey
Q1027680,White Sands,Roger Donaldson
Q10277767,Eternamente Pagú,Norma Bengell
Q10277912,I'd Receive the Worst News from Your Beautiful Lips,Beto Brant
Q10277926,Un hombre vino a matar,León Klimovsky
Q1027810,K-9,Rod Daniel
Q1027834,The Cave,Bruce Hunt
Q10279185,Face de dois gumes,Murilo Salles
Q10279935,Family Reunion: A Relative Nightmare,Neal Israel
Q10279936,Family Sins,Graeme Clifford
Q10280083,The Farmer's Son,Chris Steele
Q10280263,Fatal,Pedro Sousa
Q10280338,Železný dědek,Václav Kubásek
Q10280514,Federal,Erik de Castro
Q10282142,Fighting For Fame,Duke Worne
Q10282320,Filme da Treta,José Sacramento
Q10282406,Fim de Festa,Paulo Porto
Q10282420,Final Move,Joey Travolta
Q10282792,Flower of Desire,Guilherme de Almeida Prado
Q10282814,Floradas na serra,Luciano Salce
Q10283120,Women in Temptation,Jiří Vejdělek
Q1028330,City Without Baseball,Lawrence Ah Mon
Q1028330,City Without Baseball,Scud
Q10283377,For All - O Trampolim da Vitória,Buza Ferraz
Q10284438,"Frailty, Thy Name is Woman",Nadine Trintignant
Q1028499,Sword of the Valiant,Stephen Weeks
Q1028548,Jonas Brothers: The 3D Concert Experience,Bruce Hendricks
Q10285703,Fraternity Vacation,James Frawley
Q1028596,Va a ser que nadie es perfecto,Joaquín Oristrell
Q10286121,Frágil como o Mundo,Rita Azevedo Gomes
Q1028631,"Justice, My Foot!",Johnnie To
Q10286670,Fuscão Preto,Jeremias Moreira Filho
Q1028669,The Contract,Michael Hui
Q1028693,The Last Message,Michael Hui
Q10287007,Fátima Story,António de Macedo
Q10287704,Don't Fence Me In,John English
Q10287957,Gado Bravo,António Lopes Ribeiro
Q10287957,Gado Bravo,Max Nosseck
Q10287993,Gaijin: Roads to Freedom,Tizuka Yamasaki
Q10287994,Gaijin - Ama-me Como Sou,Tizuka Yamasaki
Q10288248,Ganga Zumba,Carlos Diegues
Q10288287,Garapa,José Padilha
Q10288361,Garota Dourada,Antônio Calmon
Q10288763,The 47 Ronin,Kenji Mizoguchi
Q10288772,People who fuck,Silvio de Abreu
Q10288958,George Michael: A Different Story,Southan Morris
Q102892478,L'enfant cheikh,Hamid Bennani
Q10289358,Getting Levi's Johnson,Chris Steele
Q10289952,Giselle,Victor di Mello
Q10289953,Giselle,Enrique Pineda
Q10290084,Exterminators of the Year 3000,Giuliano Carnimeo
Q1029155,Camille Claudel,Bruno Nuytten
Q1029212,Bernie,Richard Linklater
Q10292507,Summer Song,Aram Rappaport
Q10292632,Along the Navajo Trail,Frank McDonald
Q1029272,Children of Darkness,Richard Kotuk
Q1029272,Children of Darkness,Ara Chekmayan
Q1029278,The Lightning Warrior,Armand Schaefer
Q1029278,The Lightning Warrior,Benjamin H. Kline
Q1029308,Between the Knees,Lee Jang-ho
Q1029321,The Lone Defender,Richard Thorpe
Q1029345,Man of Vendetta,Woo Min-ho
Q10293698,Hangfire,Peter Maris
Q10293861,Happy Go Lucky,Curtis Bernhardt
Q10293894,Hard Ground,Frank Q. Dobbs
Q10294054,Hatley High,Philip Price
Q10294111,"Healthy, Wealthy and Dumb",Del Lord
Q10294442,Thai moogambikai,K. Shankar
Q10295038,Here Comes Peter Cottontail,Jules Bass
Q10295038,Here Comes Peter Cottontail,Arthur Rankin Jr.
Q10295038,Here Comes Peter Cottontail,"Arthur Rankin, Jr."
Q1029510,Kamen Rider Hibiki & The Seven Senki,Tarō Sakamoto
Q10295204,Hero's Island,Leslie Stevens
Q1029529,Amusement,John Simpson
Q1029546,The Public Eye,Howard Franklin
Q1029548,Chak De! India,Shimit Amin
Q1029606,Susan's Plan,John Landis
Q10296231,Humongous,Paul Lynch
Q102964686,Coffee or Tea?,Derek Hui
Q102967304,The Sacrifice,Lu Yang
Q102967304,The Sacrifice,Guan Hu
Q102967304,The Sacrifice,Frant Gwo
Q10296795,Ai no Kotodama,Satoshi Kaneda
Q1029687,Gang War in Naples,Pasquale Squitieri
Q1029692,Camorra,Lina Wertmüller
Q1029697,Napoli violenta,Umberto Lenzi
Q10297138,Jamie and Jessie are not together,Wendy Jo Carlton
Q1029722,Camouflage,James Keach
Q1029733,Camp,Andy Warhol
Q1029741,Camp 14: Total Control Zone,Marc Wiese
Q1029748,Armadillo,Janus Metz Pedersen
Q10297702,Love Stories Only Last 90 Minutes,Paulo Halm
Q10297763,Hoi Polloi,Del Lord
Q1029789,Camp Cuddly Pines Powertool Massacre,Keri Sable
Q1029789,Camp Cuddly Pines Powertool Massacre,Jessica Drake
Q1029789,Camp Cuddly Pines Powertool Massacre,Rita Faltoyano
Q1029789,Camp Cuddly Pines Powertool Massacre,Stormy Daniels
Q1029789,Camp Cuddly Pines Powertool Massacre,Scott Nails
Q1029789,Camp Cuddly Pines Powertool Massacre,Voodoo
Q1029789,Camp Cuddly Pines Powertool Massacre,Kinzie Kenner
Q1029789,Camp Cuddly Pines Powertool Massacre,Katie Morgan
Q1029789,Camp Cuddly Pines Powertool Massacre,Taryn Thomas
Q1029789,Camp Cuddly Pines Powertool Massacre,Jonathan Morgan
Q1029789,Camp Cuddly Pines Powertool Massacre,Mike Horner
Q1029789,Camp Cuddly Pines Powertool Massacre,Randy Spears
Q1029789,Camp Cuddly Pines Powertool Massacre,Nicole Sheridan
Q1029789,Camp Cuddly Pines Powertool Massacre,Devon Michaels
Q1029789,Camp Cuddly Pines Powertool Massacre,Rebecca Love
Q1029789,Camp Cuddly Pines Powertool Massacre,Eric Masterson
Q1029789,Camp Cuddly Pines Powertool Massacre,Tommy Gunn
Q1029789,Camp Cuddly Pines Powertool Massacre,Manuel Ferrara
Q1029789,Camp Cuddly Pines Powertool Massacre,Kris Slater
Q1029789,Camp Cuddly Pines Powertool Massacre,Katja Kassin
Q1029789,Camp Cuddly Pines Powertool Massacre,Cherokee
Q10298018,Homo Sapiens 1900,Peter Cohen
Q10298401,Doctor's Heart,David Lam
Q10298643,House of Usher,David DeCoteau
Q10298662,How to Make Movies,Charlie Chaplin
Q10299282,I'll Never Heil Again,Jules White
Q10299560,I Love a Soldier,Mark Sandrich
Q10299588,The Cossacks,Victor Tourjansky
Q10299844,If I'm Lucky,Lewis Seiler
Q10299855,If the Shoe Fits,Tom Clegg
Q10301494,Imitation of Christ,Andy Warhol
Q10301808,In Her Defense,Sidney J. Furie
Q10301887,Inconfidência Mineira,Carmen Santos
Q10302078,Inesquecível,Paulo Sérgio Almeida
Q10302111,Inferno,Joaquim Leitão
Q10302218,Inherit the Wind,David Greene
Q10302310,Inquietações de Uma Mulher Casada,Alberto Salvá
Q1030261,Tatie Danielle,Étienne Chatiliez
Q1030295,The Long Day of Inspector Blomfield,Rudolf Zehetgruber
Q10303528,Iracema,Vittorio Capellaro
Q10303529,Iracema,Gino Talamo
Q10303531,Iracema: Uma Transa Amazônica,Jorge Bodanzky
Q10304176,Italian Style,Lucas Kazan
Q103047559,Gallego,Manuel Octavio Gómez
Q10304909,Jaime,Margarida Cordeiro
Q10304909,Jaime,António Reis
Q10304910,Jaime,António-Pedro Vasconcelos
Q1030508,Max Steel: Forces of Nature,Sean Sullivan
Q10305218,Window of the Soul,João Jardim
Q10305218,Window of the Soul,Walter Carvalho
Q10305518,Tomei Ningen,Motoyoshi Oda
Q1030652,Ricochet,Russell Mulcahy
Q10306639,The Interview,Monique Gardenberg
Q10306720,Jersey Score,Chris Steele
Q10306926,Jimmie Dale Alias the Grey Seal,Harry McRae Webster
Q1030728,Loverboy,Joan Micklin Silver
Q10307654,Playing,Eduardo Coutinho
Q10307713,The Hunger Games: Mockingjay – Part 2,Francis Lawrence
Q10310878,José do Telhado,Rino Lupo
Q1031257,Empire of the Wolves,Chris Nahon
Q10312674,Jubiabá,Nelson Pereira dos Santos
Q10312965,Jungle Menace,Harry L. Fraser
Q10312965,Jungle Menace,George Melford
Q10313156,Just for You,Elliott Nugent
Q10313612,Early Spring,Xie Tieli
Q1031387,Intern Academy,Dave Thomas
Q10314441,Kiss Me,António da Cunha Telles
Q10315115,Rancheros,Juan Bosch
Q10315118,Warriors Five,Leopoldo Savona
Q10315509,Lady Baffles and Detective Duck,Allen Curtis
Q10316193,Lance Maior,Sylvio Back
Q10316505,Latitude Zero,Toni Venturi
Q103165294,Prayer Never Fails,Wes Miller
Q10316706,Le Comte de Monte-Cristo,Henri Pouctal
Q1031683,Candide ou l'optimisme au XXe siècle,Norbert Carbonnaux
Q10317031,Garota Dourada,Luiz Carlos Lacerda
Q1031705,Think Big,Jon Turteltaub
Q10317165,Lena,Gonzalo Tapia
Q10317545,Lepuri me pesë këmbë,Ismail Ymeri
Q1031821,Can-Can,Walter Lang
Q10318296,Lightning Hutch,Charles Hutchison
Q10318360,Lily in Winter,Delbert Mann
Q10318896,Lisbela e o Prisioneiro,Guel Arraes
Q10318898,O Direito à Cidade,Eduardo Geada
Q1031953,Buffalo Bill,William A. Wellman
Q1031956,The Ages of Love,Giovanni Veronesi
Q10319683,Look Who's Laughing,Allan Dwan
Q10320133,Lua de Cristal,Tizuka Yamasaki
Q10321184,Luz del Fuego,David Neves
Q103212090,El rey de los taxistas,Benito Alazraki
Q1032177,When Saturday Comes,Maria Giese
Q10321898,Lábios Sem beijos,Humberto Mauro
Q10323256,Making Michael Jackson's - Thriller,John Landis
Q10323290,Malandros em Quarta Dimensão,Luiz de Barros
Q10323448,Mamata,Byomkesh Tripathy
Q10323492,Man from Del Rio,Harry Horner
Q10323496,Man of Might,William Duncan
Q1032532,"Hahó, Öcsi!",György Palásthy
Q10325674,Maria 38,Watson Macedo
Q1032603,G.I. Samurai,Kōsei Saitō
Q10326180,"Love Me, Love My Money",Wong Jing
Q10327034,"Mary Burns, Fugitive",William K. Howard
Q10327080,María Magdalena,Carlos Hugo Christensen
Q1032727,"No, or the Vain Glory of Command",Manoel de Oliveira
Q10327416,The Dognapper,Pedro Amorim
Q10327434,Matri-Phony,Harry Edwards
Q1032779,Canaris,Alfred Weidenmann
Q10328192,Meet Wally Sparks,Peter Baldwin
Q10328587,Memória e História em Utopia e Barbárie,Silvio Tendler
Q10328595,Memórias Póstumas,André Klotzel
Q10328608,Memoirs of Prison,Nelson Pereira dos Santos
Q10328692,Menino do Rio,Antônio Calmon
Q10328696,Boys Soccer Club,Luca Amberg
Q1032889,Free Willy 3: The Rescue,Sam Pillsbury
Q103289936,Purity of Heart,Robert van Ackeren
Q10329310,My Destiny In Your Hands,José Mojica Marins
Q10329335,Meu Passado Me Condena,Júlia Rezende
Q10329343,Meu Pé de Laranja Lima,Aurélio Teixeira
Q10330487,Miracles of the Jungle,James L. Conway
Q1033094,Candyman: Farewell to the Flesh,Bill Condon
Q1033108,Candyman,Bernard Rose
Q10331225,Mixed Up,Charlie Chaplin
Q1033136,Declaration of War,Valérie Donzelli
Q10331374,Model 19,Armando Couto
Q10331816,"Money, Women and Guns",Richard Bartlett
Q1033185,Paradise: Love,Ulrich Seidl
Q1033191,Death Race,Paul W. S. Anderson
Q10332293,Murder in Rio,Horst Hächler
Q10332558,Mortuary,Howard Avedis
Q10332573,Mosaic,Roy Allen Smith
Q10332778,Movie Maniacs,Del Lord
Q10332948,Mr. Wong in Chinatown,William Nigh
Q1033304,Hum Tum,Kunal Kohli
Q10333041,Muito Prazer,David Neves
Q10333142,Mummy's Dummies,Edward Bernds
Q10333279,"Murder, He Says",George Marshall
Q1033397,The Cannibal Man,Eloy de la Iglesia
Q1033398,Welcome to the Jungle,Jonathan Hensleigh
Q10333988,Music in Manhattan,John H. Auer
Q10334090,My Favorite Blonde,Frank Butler
Q10334090,My Favorite Blonde,Paul Jones
Q10334090,My Favorite Blonde,Sidney Lanfield
Q10334190,Mystery Mountain,B. Reeves Eason
Q10334190,Mystery Mountain,Otto Brower
Q1033461,Sleeping Beauty,David Irving
Q1033497,Speed Zone!,Jim Drake
Q10335209,The Highway of Life,Nelson Pereira dos Santos
Q10335546,Narradores de Javé,Eliane Caffé
Q10335883,Nazaré,Manuel Guimarães
Q10335947,Necrosis,Jason Stephens
Q10336498,Nevada,Edward Killy
Q10336513,Never Say Die,Elliott Nugent
Q10336833,Night of Terror,Jeannot Szwarc
Q10337179,Nobody Runs Forever,Ralph Thomas
Q10337281,Nome Próprio,Murilo Salles
Q10337524,Nos Embalos de Ipanema,Antônio Calmon
Q10337738,News from a Personal War,Kátia Lund
Q10337738,News from a Personal War,João Moreira Salles
Q10338153,Nunca Fomos tão Felizes,Murilo Salles
Q1033830,Detour,Grisha Ostrovski
Q1033830,Detour,Todor Stoyanov
Q10338523,Nós por Cá Todos Bem,Fernando Lopes
Q1033868,Second Name,Paco Plaza
Q10338720,O Anjo da Noite,Walter Hugo Khouri
Q10338736,Assault on the Pay Train,Roberto Farias
Q10338743,O Baiano Fantasma,Denoy de Oliveira
Q10338761,Kiss of the Piranha Woman,Jean Garrett
Q10338807,The Middle of the World,Vicente Amorim
Q10338835,O Carnaval Cantado de 1932,Vital Ramos de Castro
Q10338840,O Casal,Daniel Filho
Q10338882,O Circo das Qualidades Humanas,Geraldo Veloso
Q10338955,The Crime of Aldeia Velha,Manuel Guimarães
Q10338974,Suely in the Sky,Karim Aïnouz
Q10338986,O Delfim,Fernando Lopes
Q10338996,O Descobrimento do Brasil,Humberto Mauro
Q10339136,The Fatalist,João Botelho
Q10339154,The End and the Beginning,Eduardo Coutinho
Q10339193,The Great Mystical Circus,Carlos Diegues
Q10339245,O Homem do Pau-brasil,Joaquim Pedro de Andrade
Q10339246,The Man Who Bought the World,Eduardo Coutinho
Q10339247,The Man Who Copied,Jorge Furtado
Q10339249,The Man Who Bottled Clouds,Lírio Ferreira
Q10339252,O Homem Que Roubou a Copa do Mundo,Victor Lima
Q1033926,Arabesk,Ertem Eğilmez
Q10339275,The Trespasser,Beto Brant
Q10339297,O Jogo da Vida,Maurice Capovila
Q10339303,The Jew,Jom Tob Azulay
Q10339339,Dead Man's Seat,António-Pedro Vasconcelos
Q10339344,The Greatest Love of All,Carlos Diegues
Q10339439,The Mystery of Sintra,Jorge Paixão da Costa
Q10339443,O Mistério de Robin Hood,José Alvarenga Júnior
Q10339465,O Mundo Mágico dos Trapalhões,Silvio Tendler
Q10339505,O Noviço Rebelde,Tizuka Yamasaki
Q10339526,The Tyrant Father,António Lopes Ribeiro
Q10339572,O Pica-pau Amarelo,Geraldo Sarno
Q10339609,O Predileto,Roberto Palmari
Q10339633,The King's Trial,João Mário Grilo
Q10339649,O Príncipe,Ugo Giorgetti
Q10339753,O Saci,Rodolfo Nanni
Q10339765,The Secret of the Mummy,Ivan Cardoso
Q10339800,The Sign of the City,Carlos Alberto Riccelli
Q10339864,Time and the Wind,Jayme Monjardim Matarazzo
Q10339864,Time and the Wind,Jayme Monjardim
Q10339889,O Trapalhão na Arca de Noé,Del Rangel
Q10339929,The Executioner of Venice,Luigi Capuano
Q10339971,O Ébrio,Gilda de Abreu
Q1034022,Giordano Bruno,Giuliano Montaldo
Q103402427,Intermezzo,Karl Mueller-Hagens
Q10340406,Oh! Rebuceteio,Cláudio Cunha
Q1034060,Can't Buy Me Love,Steve Rash
Q10340600,Blue Eyes,José Joffily
Q1034080,Thursday We Shall Sing Like Sunday,Luc de Heusch
Q1034083,Shock Troops,Costa-Gavras
Q10340941,New Wave,José Antonio Garcia
Q10340956,Onde está a Felicidade?,Carlos Alberto Riccelli
Q1034139,Tiro al piccione,Giuliano Montaldo
Q10341998,"The Tenants (Don't Like It, Leave)",Sérgio Bianchi
Q10342089,Os Saltimbancos Trapalhões,J. B. Tanko
Q10342113,Os Trapalhões na Guerra dos Planetas,Adriano Stuart
Q10342118,Os Trapalhões no Reino da Fantasia,Dedé Santana
Q1034224,Vampires vs. Zombies,Vince D'Amato
Q10342302,Ossos,Pedro Costa
Q103426817,Papagajka,Emma Rozanski
Q103433355,Farrah 2: Backdoor and More,James Deen
Q10343906,Pals and Gals,Jules White
Q10344647,Paranoia,Antônio Calmon
Q10344758,Artificial Paradises,Marcos Prado
Q10344805,Paris Honeymoon,Frank Tuttle
Q10345602,Partido Alto (documentary),Leon Hirszman
Q1034579,Hazajáró lélek,Lajos Zilahy
Q103474,2001: A Space Odyssey,Stanley Kubrick
Q10347987,Pela Razão Que Tem,José Nascimento
Q10348526,Perdida,Carlos Alberto Prates Correia
Q10348665,Perils of Our Girl Reporters,George Terwilliger
Q10348667,Perils of the Jungle,Jack Nelson
Q10348793,Persons in Hiding,Louis King
Q10349062,Peões,Eduardo Coutinho
Q1034919,Capriccio,Karl Ritter
Q1034978,The People That Time Forgot,Kevin Connor
Q1034984,The Land That Time Forgot,Kevin Connor
Q10350380,Black-Eyed Dog,Erica Dunton
Q10350429,Platonic Sex,Masako Matsuura
Q10350475,Playing with Fire,David DeCoteau
Q10350673,Right On,Arthur Fontes
Q1035084,Captain Cosmotic,Thilo Gosejohann
Q1035093,Captain America,Albert Pyun
Q1035124,"Captain Newman, M.D.",David Miller
Q1035137,Captain Ron,Thom Eberhardt
Q1035158,Captive,Brillante Mendoza
Q1035180,Captivity,Roland Joffé
Q10352009,Portugal S.A.,Ruy Guerra
Q1035214,Helyet az öregeknek,Béla Gaál
Q10352186,Pound,Robert Downey Sr.
Q1035236,Car-napping,Wigbert Wicker
Q1035248,Wrestling Ernest Hemingway,Randa Haines
Q10354002,The Prince of Chess,Øyvind Asbjørnsen
Q103541001,Dos hijos desobedientes,Jaimec
Q1035443,Caravaggio,Derek Jarman
Q10354438,Forbidden to Forbid,Jorge Durán
Q1035545,A Strange Role,Pál Sándor
Q10355892,When Carnival Comes,Carlos Diegues
Q10356000,Que Bom Te Ver Viva,Lúcia Maria Murat de Vasconcelos
Q10356126,Quem Espera por Sapatos de Defunto Morre Descalço,João César Monteiro
Q10356133,Quem Matou Pixote?,José Joffily
Q10356148,Who's Afraid of the Werewolf?,Reginaldo Faria
Q10356210,Querô,Carlos Cortez
Q103562254,Serpents of the Pirate Moon,Jean-Luis Jorge
Q10356290,The Two Deaths of Quincas Wateryell,Sérgio Machado
Q103569,Alien,Ridley Scott
Q10356932,Revenge of the Radioactive Reporter,Craig Pryce
Q10357564,8 hlav šílenství,Marta Nováková
Q10359598,A.B.C.D.T.O.P.O.L.,Filip Remunda
Q10359846,Resistance,Hugh Keays-Byrne
Q10359922,Restless Knights,Charles Lamont
Q10360326,Rhino!,Ivan Tors
Q10361426,"Rio, 40 Graus",Nelson Pereira dos Santos
Q10361525,Rio Babilonia,Neville d'Almeida
Q10363147,Robbers' Roost,Sidney Salkow
Q10363311,Roberto Carlos a 300 Quilômetros por Hora,Roberto Farias
Q10363314,Roberto Carlos e o Diamante Cor-de-rosa,Roberto Farias
Q10363319,Roberto Carlos em Ritmo de Aventura,Roberto Farias
Q1036420,Under the Same Moon,Patricia Riggen
Q10364204,Romance,Sérgio Bianchi
Q10364206,Romance,Guel Arraes
Q10364212,The Story of Fausta,Bruno Barreto
Q10365381,Runaway June,Oscar Eagle
Q103655709,Why Hurry?,Harold Beaudine
Q10366037,Rádio Pirata,Lael Rodrigues
Q10366232,Rânia,Roberta Marques
Q10366312,S.O.S. Sex Shop,Alberto Salvá
Q10368110,Santiago,João Moreira Salles
Q10368665,Savage Land,Dean Hamilton
Q10368694,Say it in French,Andrew L. Stone
Q10368731,Scandal Sheet,John Cromwell
Q10368956,Scotty of the Scouts,Duke Worne
Q10369009,If I Were You 2,Daniel Filho
Q10369018,"Se Segura, Malandro!",Hugo Carvana
Q10369191,Second Life,Miguel Gaudêncio
Q10369202,Secret Service Sanders,Duke Worne
Q1036921,Swallowtail,Shunji Iwai
Q103692828,The Swing,Percy Adlon
Q10370909,Shadow of Chinatown,Robert F. Hill
Q10370909,Shadow of Chinatown,Robert Hill
Q10371101,Shit Year,Cam Archer
Q10371545,Silvestre,João César Monteiro
Q10371739,"Simão, o Caolho",Alberto Cavalcanti
Q10371835,Sinatra,Francesc Betriu i Cabeceran
Q10371896,"Sing, Baby, Sing",Sidney Lanfield
Q10371929,The Landowner's Daughter,Tom Payne
Q103723559,In vacanza su Marte,Neri Parenti
Q10372408,Smashing Barriers,William Duncan
Q10372468,So Evil My Love,Lewis Allen
Q10372982,Sun in the Mist,Werner Schumann
Q10373255,Somewhere Slow,Jeremy O'Keefe
Q10373271,Somos tão Jovens,Antonio Carlos da Fontoura
Q10373480,Sorte Nula,Fernando Fragata
Q10373658,Specimen,John Bradshaw
Q1037371,How to Succeed in Business Without Really Trying,David Swift
Q10374054,Star Crossed,Mark Heller
Q103742243,The Book of Fish,Lee Joon-ik
Q10374863,Crô: O Filme,Bruno Barreto
Q10375397,Sweetwater: A True Rock Story,Lorraine Senna
Q103757495,Vagenda Stories,Natascha Beller
Q10376668,Seoul Train,Aaron Lubarsky
Q10376668,Seoul Train,Jim Butterworth
Q1037699,Clannad,Osamu Dezaki
Q10377738,Taboo,Lukas Ridgeston
Q10377861,Tainá: An Adventure in the Amazon,Tânia Lamarca
Q10378237,Target Unknown,George Sherman
Q10378279,Tarzan's Jungle Rebellion,William Witney
Q10378283,Tarzan and the Four O'Clock Army,Alex Nicol
Q10378285,Tarzan and the Perils of Charity Jones,Alex Nicol
Q10379579,To Be or Not to Be,Kyanoush Ayari
Q10380211,Tentação,Joaquim Leitão
Q10380732,Terra Fria,António Campos
Q1038109,The Way We Are,Ann Hui
Q10381140,The Adventures of Ruth,George Marshall
Q10381204,The Biscuit Eater,Stuart Heisler
Q10381225,The Branded Four,Duke Worne
Q10381237,The Carter Case,William F. Haddock
Q10381246,The Ceremony,Laurence Harvey
Q10381265,The Chinatown Mystery,J. P. McGowan
Q10381324,The Desperate Ones,Alexander Ramati
Q10381324,The Desperate Ones,Glitz & Grit
Q10381344,The Eagle's Eye,George Lessey
Q10381352,The Emperor's Wife,Julien Vrebos
Q10381357,The Enemy General,George Sherman
Q10381377,The Fighting Trail,William Duncan
Q103813851,Secrets of the North Sea,Jan Haft
Q103813851,Secrets of the North Sea,Jens Westphalen
Q103813851,Secrets of the North Sea,Thoralf Grospitz
Q10381413,The Girl and the Game,J. P. McGowan
Q10381452,The Hard Man,George Sherman
Q10381476,The Hoober-Bloob Highway,Alan Zaslove
Q10381498,The Invisible Chronicles,David DeCoteau
Q10381499,The Invisible Hand,William Bowman
Q10381512,The Jungle Goddess,James L. Conway
Q10381540,The Last of the Fast Guns,George Sherman
Q10381575,The Lost Express,J. P. McGowan
Q10381582,The Lurking Peril,George Morgan
Q10381583,Lure of the Circus,J. P. McGowan
Q10381597,The Man in the Funny Suit,Ralph Nelson
Q10381614,The Midnight Man,James W. Horne
Q10381619,The Mind of Mr. Soames,Alan Cooke
Q10381638,The Mysterious Airman,Harry Revier
Q10381639,The Mutiny of the Bounty,Raymond Longford
