id_l,name_l,id_r,name_r
http://www.wikidata.org/entity/Q1156310,Kagoshima Airport,node1fltibbuex44901000,Kagoshima Airport
http://www.wikidata.org/entity/Q1156310,Kagoshima Airport,node1fltibmgnx42913428,Kagoshima Airport
http://www.wikidata.org/entity/Q1156310,Kagoshima Airport,node1fltooqf5x27059273,Kagoshima Airport
http://www.wikidata.org/entity/Q1156310,Kagoshima Airport,node1fltoota2x26969887,Kagoshima Airport
http://www.wikidata.org/entity/Q1156310,Kagoshima Airport,node1fm19d7ddx19914891,Kagoshima
http://www.wikidata.org/entity/Q1156315,Kōchi Airport,node1fm7rl4a4x24933392,Kochi Airport
http://www.wikidata.org/entity/Q1156420,Ibaraki Airport,node1fm7rkqukx27298464,Ibaraki Airport (Hyakuri Air Base)
http://www.wikidata.org/entity/Q1156786,Harbin Taiping International Airport,node1fltlo2kox128194673,Harbin Taiping
http://www.wikidata.org/entity/Q1156786,Harbin Taiping International Airport,node1fm28uaahx726350,Harbin Taiping International Airport
http://www.wikidata.org/entity/Q1156790,Qingdao Liuting International Airport,node1fm28tps2x21088448,Qingdao Liuting International Airport
http://www.wikidata.org/entity/Q1156872,Pointe-à-Pitre International Airport,node1fm00feslx604965,Pointe-à-Pitre International Airport
http://www.wikidata.org/entity/Q1156904,David the Builder Kutaisi International Airport,node1fm28sk9jx42396069,Kutaisi Airport (KUT)
http://www.wikidata.org/entity/Q1156904,David the Builder Kutaisi International Airport,node1fm5jsp2qx15516767,Kutaisi
http://www.wikidata.org/entity/Q1156904,Kutaisi International Airport,node1fm28sk9jx42396069,Kutaisi Airport (KUT)
http://www.wikidata.org/entity/Q1156904,Kutaisi International Airport,node1fm5jsp2qx15516767,Kutaisi
http://www.wikidata.org/entity/Q1160343,Calgary International Airport,node1fltoorcnx92450693,Calgary International Airport
http://www.wikidata.org/entity/Q1160343,Calgary International Airport,node1fm5019vrx56595026,Yyc Calgary Intl
http://www.wikidata.org/entity/Q1160343,Calgary International Airport,node1fm7c5f7rx72765611,Calgary Airport (YYC)
http://www.wikidata.org/entity/Q1161027,Donegal Airport,node1fltoot8cx72683199,Donegal
http://www.wikidata.org/entity/Q1161027,Donegal Airport,node1fltop290x35756484,Donegal Airport (CFN)
http://www.wikidata.org/entity/Q1161027,Donegal Airport,node1flvnjjc0x66695840,Donegal Airport
http://www.wikidata.org/entity/Q1162558,Katowice International Airport,node1fm501336x26353976,Katowice International Airport
http://www.wikidata.org/entity/Q1162558,Katowice International Airport,node1fm7c5s7cx60769159,Katowice Airport (KTW)
http://www.wikidata.org/entity/Q1163183,Charleston International Airport,node1fltlohmax83569443,Charleston Airbaseintl
http://www.wikidata.org/entity/Q1164142,Amasya Merzifon Airport,node1fltlo5qrx106542067,Merzifon Airport
http://www.wikidata.org/entity/Q1164320,Balıkesir Airport,node1fltop76nx96562760,Balıkesir Merkez Airport
http://www.wikidata.org/entity/Q1165280,Port Bouet Airport,node1fm0j4ol3x22097007,Félix-Houphouët-Boigny International Airport
http://www.wikidata.org/entity/Q1165280,Port Bouet Airport,node1fm28u677x64341505,Félix-Houphouët-Boigny International Airport
http://www.wikidata.org/entity/Q1165280,Port Bouet Airport,node1fm5010pmx28236197,Félix-Houphouët-Boigny International Airport
http://www.wikidata.org/entity/Q1165280,Port Bouet Airport,node1fm501hl8x61717601,Félix-Houphouët-Boigny International Airport
http://www.wikidata.org/entity/Q1165280,Port Bouet Airport,node1fm5jsnkex28575369,Félix-Houphouët-Boigny International Airport
http://www.wikidata.org/entity/Q1165280,Port Bouet Airport,node1fm7c5l38x106245332,Félix-Houphouët-Boigny International Airport
http://www.wikidata.org/entity/Q1165367,Strasbourg Airport,node1fltibrpjx11159768,Strasbourg Entzheim International Airport
http://www.wikidata.org/entity/Q1165367,Strasbourg Airport,node1fltlo6uox106174880,Strasbourg Airport (SXB)
http://www.wikidata.org/entity/Q1165367,Strasbourg Airport,node1fltloa12x24741338,Strasbourg International Airport
http://www.wikidata.org/entity/Q1165367,Strasbourg Airport,node1fm28tt5vx56496746,Entzheim
http://www.wikidata.org/entity/Q1165367,Strasbourg Airport,node1fm5jsrrux578524,Аэропорт Страсбург
http://www.wikidata.org/entity/Q1165584,Oakland International Airport,node1fm00f9rkx29701762,Oakland Airport (OAK)
http://www.wikidata.org/entity/Q1165584,Oakland International Airport,node1fm0j4vlkx37571410,Metropolitan Oakland Intl
http://www.wikidata.org/entity/Q116725,Miyako Airport,node1fltoonpmx88566207,Miyako Airport
http://www.wikidata.org/entity/Q1169859,Trabzon Airport,node1fm19d774x616658,"Trabzon Airport? Trabzon, Turkey"
http://www.wikidata.org/entity/Q1169859,Trabzon Airport,node1fm7c5nbnx46949378,"Trabzon Airport? Trabzon, Turkey"
http://www.wikidata.org/entity/Q1170338,Nakhon Phanom Airport,node1fm7c5nbnx45244434,Nakhon Phanom Airport
http://www.wikidata.org/entity/Q1175431,Gold Coast Airport,node1fm00fc7dx5207385,Gold Coast Airport
http://www.wikidata.org/entity/Q1175431,Gold Coast Airport,node1fm00ff2jx29275313,Gold Coast Airport (OOL)
http://www.wikidata.org/entity/Q1175431,Gold Coast Airport,node1fm28tps2x20905287,Gold Coast Airport
http://www.wikidata.org/entity/Q11762730,Radawiec Airport,node1fltlpihhx42066325,Lublin Radwiec Airport
http://www.wikidata.org/entity/Q11764538,Lądowisko Częstochowa-Rudniki,node1fm19d8lbx15666002,Rudniki
http://www.wikidata.org/entity/Q117708,Billy Bishop Toronto City Airport,node1fltop1u7x78285265,Toronto Billy Bishop Toronto C
http://www.wikidata.org/entity/Q117807,Sary-Arka Airport,node1fltoou5fx811065,Sary-Arka Airport
http://www.wikidata.org/entity/Q11824190,Aishalton Airport,node1fm500qnox81205635,Aishalton Airport
http://www.wikidata.org/entity/Q11824209,Alto Palena Airport,node1fltop9u6x120855164,Alto Palena Airport
http://www.wikidata.org/entity/Q11824211,Annai Airport,node1fm7rkronx16607090,Annai Airport
http://www.wikidata.org/entity/Q11824213,Antsirabe Airport,node1fm5013snx16753333,Antsirabe Airport
http://www.wikidata.org/entity/Q11824214,Apolo Airport,node1fm5jsm65x18098024,Apolo Airport
http://www.wikidata.org/entity/Q11824217,Arly Airport,node1fm500u55x14846255,Arly Airport
http://www.wikidata.org/entity/Q11824227,Atauro aerodrome,node1fm5018vcx103952369,Atauro Airport
http://www.wikidata.org/entity/Q11824229,Attopeu,node1fm5jsik6x46661048,Attopeu Airport
http://www.wikidata.org/entity/Q11824230,Avu Avu Airport,node1fm7rkq9ax52431629,Avu Avu Airport
http://www.wikidata.org/entity/Q11824234,Hpa-An Airport,node1flvnj8qbx20509272,Hpa-N Airport
http://www.wikidata.org/entity/Q11824237,Baglung Airport,node1fm7c5nb8x47221683,Baglung Airport
http://www.wikidata.org/entity/Q11824238,Baillif Airport,node1fm28si5fx16033565,Baillif Airport
http://www.wikidata.org/entity/Q11824242,Baramita Airport,node1fm501hdmx90261488,Baramita Airport
http://www.wikidata.org/entity/Q11824251,Al Bateen Executive Airport,node1fltlop5nx110747723,Bateen Airport
http://www.wikidata.org/entity/Q11824271,Birni N'Konni Airport,node1fltlo2kox16737616,Birni Nkoni Airport
http://www.wikidata.org/entity/Q11824280,Booue Airport,node1fm7c5mo2x59475799,Booue Airport
http://www.wikidata.org/entity/Q11824285,Brus Laguna Airport,node1fm0j4r6lx47018534,Brus Laguna Airport
http://www.wikidata.org/entity/Q11824292,Bursa Airport,node1fltlokhex109423593,Bursa Airport
http://www.wikidata.org/entity/Q11824300,Cap. Av. Juan Cochamanidis San Airport,node1fm5jsm65x51202078,Capitán Av. Juan Cochamanidis S. Airport
http://www.wikidata.org/entity/Q11824307,Cauquira Airport,node1fm28shfdx66796402,Cauquira Airport
http://www.wikidata.org/entity/Q11824373,Esperadinha,node1fltop325x6018703,Esparadinha Airport
http://www.wikidata.org/entity/Q11824383,Franco Bianco Airport,node1fltop1ccx6077898,Franco Bianco Airport
http://www.wikidata.org/entity/Q11824413,Halali aerodrome,node1fltopjm9x42831607,Halali Airport
http://www.wikidata.org/entity/Q11824416,Harrismith Airport,node1fltootccx42424253,Harrismith Airport
http://www.wikidata.org/entity/Q11824422,Leribe Airport,node1fm28tv0lx25782933,Leribe Airport
http://www.wikidata.org/entity/Q11824429,Hughenden Airport,node1fm5jscfax587594,Hughenden Airport
http://www.wikidata.org/entity/Q11824453,Jutigalpa airport,node1fm28u5pcx8328557,Juticalpa Airport
http://www.wikidata.org/entity/Q11824453,Jutigalpa airport,node1fm7rlojmx39406951,Juticalpa Airport
http://www.wikidata.org/entity/Q11824458,Kamarang Airport,node1fm28u9vsx20926278,Kamarang Airport
http://www.wikidata.org/entity/Q11824459,Kalabo Airport,node1fltlp4uvx109915946,Kalabo Airport
http://www.wikidata.org/entity/Q11824463,Koh Kong Airport,node1fm5jsq85x5771423,Kaoh Kong Airport
http://www.wikidata.org/entity/Q11824466,Kaoma Airport,node1fm28u7u7x12145902,Kaoma Airport
http://www.wikidata.org/entity/Q11824469,Karanambo Airport,node1fm28u7i4x20947589,Karanambo Airport
http://www.wikidata.org/entity/Q11824470,Karasabai Airport,node1fm28u28dx41449852,Karasabai Airport
http://www.wikidata.org/entity/Q11824473,Kasama Airport,node1fm28st5mx15844964,Kasama Airport
http://www.wikidata.org/entity/Q11824510,Guelmim Airport,node1fm28u8nfx5089274,Goulimime
http://www.wikidata.org/entity/Q11824516,Kyauktu Airport,node1fltlogftx6046070,Kyauktu Airport
http://www.wikidata.org/entity/Q11824519,La Désirade Airport,node1fltlo2stx55615593,La Désirade Airport
http://www.wikidata.org/entity/Q11824520,"La Esperanza Airport, Intibucá",node1fluchoapx47185181,La Esperanza Airport
http://www.wikidata.org/entity/Q11824520,"La Esperanza Airport, Intibucá",node1fm7c5olvx26610875,La Esperanza Airport
http://www.wikidata.org/entity/Q11824526,Lambaréné Airport,node1fm7rl5u6x25058219,Lambarene Airport
http://www.wikidata.org/entity/Q11824529,Laucala Airport,node1fm28sb35x15554907,Laucala Island Airport
http://www.wikidata.org/entity/Q11824532,Lesobeng Airport,node1fm28shk1x17971183,Lesobeng Airport
http://www.wikidata.org/entity/Q11824538,Likoma Airport,node1fltlo2stx102113952,Likoma Island Airport
http://www.wikidata.org/entity/Q11824551,Lumid Pau Airport,node1fm28ume9x10697771,Lumid Pau Airport
http://www.wikidata.org/entity/Q11824553,Mabaruma Airport,node1fltlo0l5x5952353,Mabaruma Airport
http://www.wikidata.org/entity/Q11824555,Mafeteng Airport,node1fltlohmax116876203,Mafeteng Airport
http://www.wikidata.org/entity/Q11824576,"Marmul, OOMX Airport",node1flu99up2x42363239,Marmul Airport
http://www.wikidata.org/entity/Q11824596,Moabi Airport,node1flu986htx64976458,Moabi Airport
http://www.wikidata.org/entity/Q11824597,Misima Airport,node1fltlo7a0x94967507,Misima Island Airport
http://www.wikidata.org/entity/Q11824600,Mokuti Lodge Airport,node1fltoor2rx5672930,Mokuti Lodge Airport
http://www.wikidata.org/entity/Q11824602,Monkey Bay Airport,node1fm28u5pcx16088056,Monkey Bay Airport
http://www.wikidata.org/entity/Q11824608,Mosteiros Airport,node1fltoonpmx79465845,Mosteiros Airport
http://www.wikidata.org/entity/Q11824618,Mwadui Airport,node1flvnj5rgx114051313,Mwadui Airport
http://www.wikidata.org/entity/Q11824631,New Amsterdam Airport,node1fm28sjo6x5544222,New Amsterdam Airport
http://www.wikidata.org/entity/Q11824644,Nueva Guinea Airport,node1fltop8lmx5813182,Nueva Guinea Airport
http://www.wikidata.org/entity/Q11824645,Okaukuejo Airport,node1fltlnsi4x112098280,Okaukuejo Airport
http://www.wikidata.org/entity/Q11824649,Omega Airport,node1fm28u554x10862162,Omega Airport
http://www.wikidata.org/entity/Q11824668,Panguilemo Airport,node1flvnj5bux20965417,Panguilemo Airport
http://www.wikidata.org/entity/Q11824687,Přerov Airport,node1fltoot3bx112372373,PÅ™erov Air Base
http://www.wikidata.org/entity/Q11824691,Puerto Lempira Airport,node1fm9vh8odx7417138,Puerto Lempira Airport
http://www.wikidata.org/entity/Q11824702,Raufarhöfn Airport,node1fm28sk9jx15650505,Raufarhöfn Airport
http://www.wikidata.org/entity/Q11824705,Reyes Airport,node1fltibpiix64326156,Reyes Airport
http://www.wikidata.org/entity/Q11824709,Rodelillo Airfield,node1fm19dnsjx85670653,Rodelillo Airport
http://www.wikidata.org/entity/Q11824712,Ruinas de Copan Airport,node1fm28sgmax67359536,Copan Ruinas Airport
http://www.wikidata.org/entity/Q11824712,Ruinas de Copan Airport,node1fm28tv0lx5516605,Copan Ruinas Airport
http://www.wikidata.org/entity/Q11824717,Salima Airport,node1fltootccx104675764,Salima Airport
http://www.wikidata.org/entity/Q11824718,Sam Neua,node1fm7rl29rx699405,Sam Neua Airport
http://www.wikidata.org/entity/Q11824722,San José de Chiquitos Airport,node1flvnjhd6x120597796,San José De Chiquitos Airport
http://www.wikidata.org/entity/Q11824723,San Vito de Java Airport,node1fm00ff2jx661968,San Vito De Java Airport
http://www.wikidata.org/entity/Q11824729,Saravane Airport,node1fm00g93dx92855044,Saravane Airport
http://www.wikidata.org/entity/Q11824743,Silistra Airfield,node1fm0j4pl1x41353681,Silistra Polkovnik Lambrinovo Airfield
http://www.wikidata.org/entity/Q11824770,Tabuaeran Island Airport,node1flvnjktvx21161069,Tabuaeran Island Airport
http://www.wikidata.org/entity/Q11824805,Umm Al Quwain Airport,node1fm0j4ve6x48448227,Umm Al Quwain
http://www.wikidata.org/entity/Q11824805,Umm Al Quwain Airport,node1fm7c5lrqx24723803,Umm Al Quwain
http://www.wikidata.org/entity/Q11824811,Utila Airport,node1fltibrmjx11086680,Utila Airport
http://www.wikidata.org/entity/Q11824811,Utila Airport,node1fm28ume9x64463913,Utila Airport
http://www.wikidata.org/entity/Q11824826,Wakaya Island Airport,node1fm28u07kx42134267,Wakaya Island Airport
http://www.wikidata.org/entity/Q11824839,Yasawa Island Airport,node1fltibmgnx42831599,Yasawa Island Airport
http://www.wikidata.org/entity/Q11824839,Yasawa Island Airport,node1fltoot8cx26926186,Yasawa Island Airport
http://www.wikidata.org/entity/Q11824839,Yasawa Island Airport,node1fm19d982x5603211,Yasawa Island Airport
http://www.wikidata.org/entity/Q11824839,Yasawa Island Airport,node1fm28u5etx63745643,Yasawa Island Airport
http://www.wikidata.org/entity/Q11824839,Yasawa Island Airport,node1fm28u98ix59258795,Yasawa Island Airport
http://www.wikidata.org/entity/Q11824839,Yasawa Island Airport,node1fm5jsu60x8244572,Yasawa Island Airport
http://www.wikidata.org/entity/Q11824839,Yasawa Island Airport,node1fm5jsuc3x16608025,Yasawa Island Airport
http://www.wikidata.org/entity/Q11824839,Yasawa Island Airport,node1fm7c5mo2x59571347,Yasawa Island Airport
http://www.wikidata.org/entity/Q11824854,Boľkovce-Lucenec,node1fltoop9kx92765159,Lucenec Airport
http://www.wikidata.org/entity/Q1186422,Seymour Airport,node1fm28u4kdx10325602,Baltra
http://www.wikidata.org/entity/Q118696,Downsview Airport,node1flvnjas1x21229483,Toronto/Downsview Airport
http://www.wikidata.org/entity/Q1187852,Bushehr Airport,node1fm5jsq85x44015691,Bushehr Airport
http://www.wikidata.org/entity/Q1188577,Port Hedland International Airport,node1fltlo6hqx113874989,Port Hedland International Airport
http://www.wikidata.org/entity/Q1191525,Brest Bretagne Airport,node1flvnjhd6x23494690,Brest Airport
http://www.wikidata.org/entity/Q1191525,Brest Bretagne Airport,node1fm00eu36x49020927,Brest Airport
http://www.wikidata.org/entity/Q1191525,Brest Bretagne Airport,node1fm5jsrk5x41649613,Bretagne
http://www.wikidata.org/entity/Q1191525,Brest Bretagne Airport,node1fm7c5tn5x17060728,Brest Bretagne Airport
http://www.wikidata.org/entity/Q1191525,Brest Bretagne Airport,node1fm7rlojmx50194476,Brest Bretagne
http://www.wikidata.org/entity/Q1191625,Toyama Airport,node1fm19d41rx76889724,Toyama Airport
http://www.wikidata.org/entity/Q1191625,Toyama Airport,node1fm19d86nx68869611,Toyama Airport
http://www.wikidata.org/entity/Q1191625,Toyama Airport,node1fm19dcv3x45569463,Toyama Airport
http://www.wikidata.org/entity/Q1191625,Toyama Airport,node1fm28v2isx667689,Toyama Airport
http://www.wikidata.org/entity/Q1192247,Weihai Dashuibo Airport,node1fm28sl8dx36759353,Weihai Airport
http://www.wikidata.org/entity/Q1192253,Yanji Chaoyangchuan Airport,node1fltootkjx95219589,Yanji Chaoyangchuan Airport
http://www.wikidata.org/entity/Q1192962,Raleigh–Durham International Airport,node1flvnjgolx107776165,Raleigh-Durham Intl
http://www.wikidata.org/entity/Q1192962,Raleigh–Durham International Airport,node1fm28u0n2x15870718,Raleigh-Durham International Airport
http://www.wikidata.org/entity/Q1194015,Borg El Arab Airport,node1fltlo0fdx47578785,Borg El Arab Airport
http://www.wikidata.org/entity/Q1196909,Oshima Airport,node1fm28u5utx46540629,Oshima OIM
http://www.wikidata.org/entity/Q1197455,Naha Airport,node1fltoot8cx124515602,Naha Airport
http://www.wikidata.org/entity/Q1197455,Naha Airport,node1fltootkjx118414455,Naha Airport
http://www.wikidata.org/entity/Q1197536,Niigata Airport,node1fm7c62d7x117069303,Niigata Airport
http://www.wikidata.org/entity/Q1197691,Hangzhou Xiaoshan International Airport,node1fm28u5etx36211379,Hangzhou Xiaoshan
http://www.wikidata.org/entity/Q1197691,Hangzhou Xiaoshan International Airport,node1fm501599x76075640,Hangzhou Xiaoshan International Airport
http://www.wikidata.org/entity/Q1198791,Hamad International Airport,node1fltlo6uox101437938,Hamad International Airport
http://www.wikidata.org/entity/Q1198791,Hamad International Airport,node1fm0j54opx36746098,Hamad Intl
http://www.wikidata.org/entity/Q1199773,Kumamoto Airport,node1fm28u50dx38869566,Kumamoto Airport
